timestamp,ecg_value,bpm,label,hrv,ecg_mean,ecg_std,bpm_range,signal_energy
5536,0.5693,62.19,deep,66.64,0.5626,0.048,8.44,15.9406
5537,-0.0284,58.04,deep,55.54,-0.0305,0.0538,8.92,0.1916
5538,0.884,57.59,deep,60.57,0.8846,0.0435,9.53,39.2184
5539,1.8987,85.77,awake,14.56,1.9001,0.0514,3.72,180.6468
5540,0.0058,74.05,light,36.77,-0.0016,0.0514,7.82,0.1323
5541,-0.5754,59.86,deep,49.46,-0.5809,0.0456,9.33,16.9734
5542,0.7566,58.57,deep,57.82,0.7697,0.0532,7.47,29.765
5543,-0.5959,64.94,deep,47.76,-0.6048,0.038,5.04,18.3603
5544,0.4024,61.19,deep,54.06,0.3981,0.0516,3.18,8.0568
5545,-0.2242,57.69,deep,49.66,-0.2193,0.0423,3.53,2.4936
5546,0.1602,74.96,light,36.33,0.1499,0.0532,7.38,1.265
5547,-0.2182,69.58,light,36.7,-0.2164,0.0555,7.82,2.496
5548,0.2975,76.48,light,38.82,0.2891,0.0514,5.11,4.3107
5549,0.8347,63.76,deep,48.9,0.8338,0.0502,4.33,34.8832
5550,0.2524,70.04,light,26.07,0.2548,0.05,5.1,3.3723
5551,1.0925,93.66,awake,18.73,1.0901,0.0497,7.27,59.5355
5552,-0.4956,80.29,light,33.9,-0.495,0.0445,9.16,12.3526
5553,0.8958,60.68,deep,51.64,0.9085,0.0478,8.31,41.3817
5554,0.635,78.64,awake,20.83,0.6297,0.0401,9.51,19.9074
5555,1.1205,84.7,awake,22.58,1.1317,0.0411,3.02,64.1184
5556,1.7484,85.67,awake,19.62,1.7433,0.0442,9.61,152.0604
5557,-0.6341,75.34,light,29.53,-0.6356,0.0495,9.87,20.319
5558,-0.3937,60.38,deep,45.59,-0.3954,0.0507,9.09,7.9438
5559,-0.0847,58.61,deep,53.19,-0.0807,0.0572,5.52,0.4891
5560,-0.8833,86.86,awake,16.22,-0.879,0.0465,6.03,38.7409
5561,-0.2663,56.51,deep,67.32,-0.2542,0.055,4.61,3.3825
5562,1.2818,59.2,deep,53.1,1.2763,0.0508,5.45,81.5731
5563,-0.4368,75.12,light,26.46,-0.4354,0.0449,7.03,9.5806
5564,0.6356,60.89,deep,51.43,0.6324,0.0506,6.74,20.1216
5565,-0.5849,79.24,light,33.83,-0.5891,0.0642,7.04,17.558
5566,-0.2266,56.94,deep,60.34,-0.2231,0.0521,8.2,2.6242
5567,0.1374,74.67,light,41.81,0.134,0.0447,6.35,0.9981
5568,-0.1602,64.55,deep,58.1,-0.1609,0.0505,5.54,1.4218
5569,0.076,73.26,light,36.36,0.0769,0.0493,7.53,0.4175
5570,0.1616,61.48,deep,42.49,0.1691,0.0489,9.22,1.5493
5571,-0.5977,87.41,awake,22.19,-0.5912,0.058,8.81,17.6431
5572,-0.6112,60.53,deep,58.98,-0.6094,0.0578,5.84,18.7335
5573,0.1872,80.03,awake,16.2,0.1898,0.0608,6.07,1.9872
5574,0.0459,57.1,deep,46.08,0.0466,0.0486,3.76,0.2266
5575,-0.9573,57.04,deep,54.54,-0.9618,0.0502,6.79,46.3808
5576,0.7888,57.35,deep,55.4,0.7919,0.0485,5.28,31.4727
5577,1.0699,74.4,light,35.87,1.0719,0.0528,6.93,57.591
5578,-0.8992,96.17,awake,23.88,-0.8986,0.0539,6.7,40.5166
5579,1.2604,87.26,awake,25.71,1.2639,0.0446,7.15,79.9702
5580,-0.0011,74.77,light,44.94,-0.0014,0.04,4.4,0.08
5581,-0.384,72.97,light,33.8,-0.3859,0.0467,8.37,7.5563
5582,0.0881,77.59,light,38.96,0.0915,0.053,9.37,0.5596
5583,-0.3382,63.41,deep,63.53,-0.3419,0.0401,8.67,5.9248
5584,0.0733,59.7,deep,69.4,0.0864,0.0473,9.85,0.4854
5585,-0.5916,83.99,awake,10.33,-0.5902,0.0443,4.69,17.5177
5586,0.1767,58.99,deep,53.17,0.1781,0.0462,9.24,1.6923
5587,-0.3027,61.09,deep,48.5,-0.3035,0.0476,5.18,4.7178
5588,-0.3081,60.97,deep,60.23,-0.3136,0.0652,8.75,5.131
5589,-0.6074,86.44,awake,22.29,-0.5991,0.0491,5.61,18.0693
5590,1.5316,84.35,awake,18.37,1.5418,0.0496,6.3,118.9858
5591,-1.0102,84.08,awake,27.1,-1.023,0.0513,6.7,52.4612
5592,-0.0858,89.8,awake,17.77,-0.086,0.0529,3.69,0.5094
5593,-1.2465,83.23,awake,19.16,-1.2462,0.0558,9.16,77.8103
5594,0.8258,76.62,light,40.02,0.8233,0.0476,3.93,34.0037
5595,0.4024,78.23,light,35.09,0.3999,0.0409,6.06,8.0799
5596,0.0395,79.94,light,42.91,0.0307,0.0488,3.01,0.1659
5597,0.0468,59.32,deep,57.05,0.0395,0.0462,9.93,0.1845
5598,0.1946,59.8,deep,63.81,0.2077,0.0578,3.53,2.3239
5599,-0.701,89.91,awake,27.65,-0.7017,0.05,8.01,24.7409
5600,-0.5585,61.3,deep,49.19,-0.564,0.0507,4.3,16.0308
5601,0.4677,64.13,deep,71.27,0.4639,0.0503,9.24,10.8847
5602,-0.2892,60.2,deep,50.28,-0.2909,0.0517,9.34,4.3661
5603,1.9484,85.75,awake,19.28,1.9459,0.0447,8.41,189.4269
5604,-0.2542,87.74,awake,14.71,-0.2525,0.0536,3.36,3.3318
5605,0.7376,59.3,deep,51.43,0.7357,0.0515,8.58,27.1971
5606,-0.0318,61.2,deep,54.08,-0.0322,0.0531,6.18,0.193
5607,-0.5739,73.94,light,30.15,-0.5741,0.0475,3.69,16.5948
5608,-0.2281,59.43,deep,56.64,-0.2251,0.0464,4.08,2.6407
5609,-0.3319,89.27,awake,15.6,-0.3442,0.0431,9.17,6.0165
5610,-0.0366,78.07,awake,18.1,-0.0359,0.0539,9.33,0.2097
5611,0.844,84.03,awake,21.74,0.8494,0.0507,7.87,36.1988
5612,0.7876,82.58,awake,21.83,0.7961,0.0469,8.4,31.8007
5613,1.0091,70.16,light,39.39,1.0024,0.0458,9.34,50.3439
5614,-0.9269,59.84,deep,41.11,-0.9233,0.053,6.05,42.7654
5615,-0.7547,59.73,deep,57.42,-0.7509,0.0483,8.39,28.3127
5616,0.3543,55.89,deep,54.47,0.3559,0.0475,7.6,6.4448
5617,-0.1857,75.0,light,36.4,-0.1895,0.051,9.79,1.9252
5618,0.5213,74.61,light,27.58,0.5293,0.0544,5.61,14.1551
5619,-0.547,74.52,light,38.23,-0.551,0.045,8.06,15.2796
5620,-0.4088,60.85,deep,58.42,-0.4061,0.0563,6.1,8.4059
5621,-0.5802,80.47,light,40.69,-0.586,0.0567,7.76,17.3302
5622,-0.6029,85.14,awake,20.5,-0.6034,0.0451,8.82,18.3041
5623,0.7958,71.8,light,35.41,0.7939,0.0558,8.38,31.6693
5624,-0.5885,83.76,awake,19.1,-0.5938,0.0593,7.25,17.8071
5625,-0.2311,80.47,awake,21.7,-0.2382,0.051,7.01,2.9661
5626,-1.1689,74.68,light,29.94,-1.1683,0.0466,5.55,68.3521
5627,-0.6735,77.42,light,35.01,-0.6731,0.0484,3.7,22.7678
5628,-0.2523,83.75,awake,20.32,-0.2545,0.0486,8.0,3.3577
5629,-0.8251,88.29,awake,14.39,-0.8291,0.0398,3.52,34.4484
5630,-0.2527,85.71,awake,17.84,-0.2544,0.0523,6.04,3.3723
5631,0.5944,87.71,awake,22.59,0.5904,0.0476,7.44,17.54
5632,0.5907,62.14,deep,35.6,0.5884,0.0544,6.74,17.4603
5633,0.4858,60.41,deep,50.33,0.5005,0.0449,6.97,12.624
5634,0.1328,59.78,deep,58.25,0.1404,0.0488,6.5,1.1041
5635,-0.003,62.19,deep,61.42,-0.0093,0.0428,3.17,0.0957
5636,-0.2387,88.5,awake,18.85,-0.2425,0.0482,4.73,3.0568
5637,0.7644,87.36,awake,27.38,0.7594,0.0612,4.76,29.023
5638,0.0767,75.49,light,23.68,0.0723,0.046,9.32,0.3674
5639,0.6966,75.49,light,39.28,0.7031,0.0479,4.55,24.8309
5640,0.3913,59.41,deep,57.83,0.4128,0.0598,9.06,8.7006
5641,-0.289,75.89,light,31.05,-0.2832,0.0451,5.68,4.1109
5642,0.3504,60.99,deep,47.67,0.3558,0.0546,6.08,6.4785
5643,0.8903,75.38,light,38.64,0.8855,0.0496,9.22,39.3288
5644,-0.6405,78.57,light,38.73,-0.6335,0.0524,9.43,20.2064
5645,-0.8842,74.02,light,34.03,-0.8895,0.0446,9.1,39.657
5646,0.3635,71.72,light,36.81,0.3518,0.0408,7.27,6.2701
5647,1.9776,78.34,light,38.45,1.974,0.0425,9.14,194.9219
5648,-0.4184,80.47,awake,29.06,-0.4176,0.0507,5.52,8.8477
5649,0.2529,88.08,awake,23.07,0.2462,0.0587,6.99,3.2024
5650,0.4463,58.01,deep,32.07,0.4531,0.051,7.17,10.3962
5651,0.0937,60.75,deep,55.23,0.1017,0.0432,6.83,0.6106
5652,0.8338,67.26,light,29.53,0.8267,0.0483,8.32,34.2897
5653,0.8031,71.91,light,37.82,0.79,0.041,9.89,31.2907
5654,0.6658,61.78,deep,55.94,0.6709,0.0537,6.07,22.6515
5655,-0.4697,70.89,light,40.03,-0.4616,0.0531,3.16,10.7962
5656,1.0699,73.82,light,32.36,1.0725,0.0366,5.76,57.5804
5657,-0.1177,58.61,deep,51.76,-0.1065,0.0552,9.37,0.7194
5658,1.3243,73.78,light,27.41,1.3049,0.0397,3.44,85.2188
5659,0.4658,76.22,light,37.09,0.4572,0.0523,8.05,10.5887
5660,1.6075,79.37,light,29.23,1.5939,0.0403,8.7,127.1019
5661,-0.4594,88.44,awake,26.44,-0.4532,0.047,7.35,10.3783
5662,-0.4732,59.5,deep,54.42,-0.4832,0.0528,7.04,11.8118
5663,0.248,57.82,deep,42.81,0.2506,0.052,4.62,3.2749
5664,-0.5268,86.49,awake,14.46,-0.5285,0.063,9.48,14.1639
5665,0.2288,77.52,light,37.3,0.2222,0.0549,9.25,2.6196
5666,-0.3422,73.85,light,37.38,-0.332,0.0572,3.84,5.6761
5667,-0.1742,82.53,awake,23.81,-0.1798,0.0546,8.44,1.766
5668,0.7907,71.87,light,32.46,0.7917,0.0569,3.87,31.505
5669,-0.0638,73.46,light,34.8,-0.0591,0.0509,3.17,0.3042
5670,0.3258,74.53,light,45.08,0.3176,0.0498,5.15,5.1658
5671,-1.6079,68.83,light,43.09,-1.6042,0.048,7.48,128.7866
5672,-1.8717,83.82,awake,19.08,-1.8636,0.0525,4.24,173.7888
5673,1.4709,89.29,awake,25.0,1.4762,0.0486,3.4,109.0811
5674,-0.3931,83.57,awake,22.98,-0.3871,0.0457,4.91,7.5974
5675,-0.167,62.48,deep,28.69,-0.1675,0.0467,5.23,1.5118
5676,-0.7398,59.06,deep,51.98,-0.7392,0.0463,9.06,27.4265
5677,0.1066,79.05,light,32.37,0.1148,0.0494,8.46,0.7804
5678,0.2417,88.59,awake,22.18,0.2333,0.0551,6.37,2.8729
5679,1.1191,86.63,awake,17.76,1.1159,0.0478,6.56,62.3757
5680,0.3445,84.85,awake,15.53,0.3485,0.0507,7.9,6.2009
5681,-0.3036,83.43,awake,23.71,-0.3052,0.0614,9.53,4.8475
5682,0.2185,61.3,deep,49.14,0.2164,0.0514,8.5,2.4742
5683,-0.1395,87.63,awake,22.1,-0.1469,0.0558,4.6,1.2343
5684,-0.4475,58.94,deep,60.8,-0.437,0.0447,6.59,9.6465
5685,0.6785,72.14,light,31.38,0.6723,0.0528,7.4,22.7361
5686,0.7175,80.87,awake,16.87,0.7147,0.0514,7.33,25.6721
5687,-0.203,57.15,deep,56.24,-0.1932,0.0407,7.76,1.9489
5688,-0.1235,59.03,deep,68.67,-0.1274,0.0437,6.64,0.9067
5689,2.0044,75.77,light,28.75,2.0095,0.0468,5.82,202.0175
5690,0.8798,58.67,deep,74.07,0.8748,0.05,8.63,38.3865
5691,-0.5778,56.79,deep,54.98,-0.5706,0.0517,5.79,16.4136
5692,0.0961,72.95,light,30.15,0.0872,0.0544,4.29,0.5286
5693,-0.2641,82.56,awake,16.93,-0.2713,0.0458,8.2,3.7859
5694,0.7785,80.16,awake,26.5,0.7781,0.0552,3.37,30.4216
5695,0.1226,59.85,deep,45.77,0.1245,0.0533,9.0,0.9176
5696,1.2355,84.72,awake,29.94,1.2361,0.045,3.53,76.5041
5697,0.8696,73.53,light,35.88,0.8779,0.0594,3.83,38.7154
5698,-1.3525,84.88,awake,15.26,-1.3522,0.0551,9.9,91.5684
5699,1.088,55.83,deep,61.19,1.0892,0.0547,3.25,59.463
5700,0.3976,59.72,deep,48.42,0.3943,0.0521,4.89,7.9092
5701,1.2151,82.65,light,36.98,1.2319,0.0582,7.78,76.0428
5702,0.6827,82.41,awake,17.73,0.6771,0.0459,7.58,23.0273
5703,0.023,75.66,light,23.47,0.0333,0.0544,5.47,0.2035
5704,0.2514,57.75,deep,62.96,0.2499,0.0475,7.35,3.234
5705,1.5465,86.23,awake,20.35,1.5503,0.0646,8.19,120.3827
5706,0.2868,58.44,deep,56.66,0.2883,0.0499,5.8,4.2817
5707,-0.8768,69.22,light,30.37,-0.8833,0.0525,5.94,39.145
5708,0.0716,82.88,awake,19.66,0.0762,0.0565,7.15,0.4494
5709,0.8596,87.55,awake,21.27,0.8597,0.0595,7.29,37.1326
5710,-0.7092,88.42,awake,11.7,-0.7058,0.0457,6.83,25.0115
5711,-0.1817,57.5,deep,58.09,-0.1785,0.0519,6.25,1.7274
5712,0.0642,87.36,awake,24.44,0.0779,0.0503,9.27,0.4295
5713,1.8871,83.46,awake,25.68,1.8924,0.0494,4.57,179.1747
5714,-0.1926,60.77,deep,62.71,-0.1893,0.0594,9.72,1.9681
5715,-0.0739,77.45,awake,14.92,-0.0725,0.0378,3.27,0.3345
5716,0.1533,83.42,awake,17.91,0.1549,0.0497,5.13,1.324
5717,0.2586,58.9,deep,42.27,0.2541,0.046,8.77,3.3332
5718,0.7021,77.96,light,23.43,0.7122,0.0485,3.8,25.4783
5719,-0.8153,91.6,awake,25.7,-0.8182,0.0453,6.42,33.5785
5720,0.4345,85.86,awake,20.59,0.4378,0.0427,4.64,9.6743
5721,-0.0025,60.68,deep,57.43,-0.0088,0.0547,9.07,0.1533
5722,-0.253,58.24,deep,47.92,-0.2523,0.0509,9.48,3.311
5723,-0.3452,74.68,light,32.94,-0.3548,0.0499,9.52,6.4168
5724,0.9585,72.0,light,42.05,0.9504,0.045,7.12,45.2675
5725,0.238,63.11,deep,43.62,0.2411,0.0475,4.42,3.0183
5726,0.3982,74.57,light,33.15,0.4094,0.0532,4.42,8.5235
5727,0.081,62.56,deep,60.39,0.0884,0.0474,4.97,0.5032
5728,-1.2882,60.73,deep,50.17,-1.2904,0.0548,4.98,83.4007
5729,-0.8922,76.32,light,32.52,-0.8954,0.042,4.84,40.1766
5730,0.6119,85.05,awake,21.2,0.6127,0.0469,5.29,18.8773
5731,0.3891,60.15,deep,64.86,0.3872,0.0458,8.33,7.6007
5732,0.6762,84.51,awake,21.27,0.6811,0.0465,7.22,23.3023
5733,0.8801,72.53,light,27.16,0.8776,0.0535,4.95,38.649
5734,1.454,77.13,light,25.32,1.4639,0.0448,5.43,107.246
5735,0.4376,62.02,deep,47.98,0.4363,0.0442,7.78,9.6177
5736,0.6772,91.82,awake,19.0,0.672,0.0576,9.49,22.7425
5737,0.3097,89.79,awake,19.53,0.3103,0.0472,6.36,4.9257
5738,-0.3277,90.17,awake,20.39,-0.3142,0.0492,5.4,5.0586
5739,-0.1227,60.52,deep,57.54,-0.1188,0.0452,8.72,0.8085
5740,-0.1514,60.43,deep,49.99,-0.1473,0.0432,5.51,1.1778
5741,0.777,73.63,light,37.04,0.7884,0.0445,7.96,31.1743
5742,0.603,60.91,deep,66.18,0.5942,0.0481,5.33,17.7719
5743,-1.2253,88.1,awake,19.13,-1.2349,0.055,7.3,76.4037
5744,-0.3665,76.86,light,41.27,-0.3664,0.0537,8.08,6.8564
5745,0.1505,89.17,awake,20.2,0.1589,0.0486,5.55,1.3801
5746,0.1289,85.73,awake,19.55,0.1288,0.0482,8.65,0.9461
5747,-0.2806,58.12,deep,52.56,-0.2846,0.0536,4.27,4.1945
5748,0.0268,72.83,light,23.42,0.0372,0.0577,7.84,0.2356
5749,1.239,88.53,awake,20.01,1.234,0.0471,7.7,76.2536
5750,-0.8092,75.1,light,35.89,-0.8076,0.0496,4.93,32.734
5751,1.0694,75.22,light,31.22,1.0716,0.0575,4.31,57.5844
5752,1.4292,75.78,light,36.51,1.4315,0.0571,4.87,102.6266
5753,-0.2051,62.13,deep,60.26,-0.2003,0.0422,5.62,2.0959
5754,1.7688,81.03,awake,28.36,1.7706,0.0493,5.4,156.877
5755,-1.7341,86.64,awake,14.84,-1.722,0.0435,4.07,148.3565
5756,0.2488,75.55,light,39.53,0.2566,0.0554,6.71,3.4462
5757,-0.1477,62.22,deep,45.64,-0.1556,0.0451,4.33,1.3124
5758,0.37,86.21,awake,17.85,0.3699,0.0455,5.7,6.9451
5759,-0.4837,76.16,light,37.04,-0.4856,0.0495,3.3,11.9133
5760,0.0583,59.52,deep,48.68,0.0502,0.0469,7.01,0.2359
5761,0.1571,85.82,awake,15.2,0.1552,0.0476,5.66,1.3175
5762,-0.9637,74.71,light,35.58,-0.9612,0.053,7.02,46.3336
5763,-0.4175,58.44,deep,51.7,-0.4174,0.0531,9.02,8.8524
5764,0.2049,77.73,awake,23.63,0.2046,0.0554,4.6,2.2454
5765,-0.0245,61.82,deep,43.02,-0.0086,0.0433,3.49,0.0974
5766,0.405,77.09,light,34.61,0.4163,0.0539,8.29,8.8097
5767,0.5621,60.07,deep,51.48,0.5734,0.0494,6.04,16.5591
5768,0.3581,78.52,light,25.07,0.3529,0.0497,5.12,6.3513
5769,-1.1563,86.48,awake,22.16,-1.1636,0.057,4.3,67.8599
5770,0.5609,70.38,light,34.45,0.5662,0.0589,7.61,16.2034
5771,-0.5656,86.54,awake,25.01,-0.5549,0.0482,6.13,15.5126
5772,0.308,60.22,deep,51.63,0.3249,0.0501,8.84,5.4038
5773,0.8553,72.32,light,31.87,0.8518,0.046,4.05,36.3872
5774,-0.1898,74.18,light,36.47,-0.1849,0.0434,7.32,1.8043
5775,0.6097,86.8,awake,11.49,0.6166,0.0514,3.89,19.14
5776,-0.3058,72.34,light,30.05,-0.3012,0.0509,7.67,4.6648
5777,-1.1644,79.69,awake,19.87,-1.1554,0.0423,6.62,66.839
5778,-0.3151,58.38,deep,51.02,-0.3306,0.05,3.5,5.5906
5779,0.6842,60.44,deep,52.51,0.6747,0.0564,9.45,22.9173
5780,0.7727,84.62,awake,16.84,0.7728,0.0494,3.22,29.9814
5781,0.335,57.99,deep,54.53,0.3333,0.0483,3.8,5.6706
5782,0.273,58.89,deep,65.72,0.2886,0.0515,4.44,4.2961
5783,0.3216,58.37,deep,48.61,0.3206,0.0463,4.16,5.248
5784,1.501,73.39,light,39.48,1.4991,0.0385,5.45,112.4443
5785,0.1597,70.26,light,34.54,0.149,0.0451,8.49,1.2112
5786,-1.3862,88.38,awake,18.36,-1.3902,0.046,5.16,96.7389
5787,0.2988,59.03,deep,60.34,0.2973,0.0444,6.55,4.5186
5788,-0.2821,87.24,awake,8.84,-0.2811,0.0483,3.42,4.0667
5789,-0.4599,81.27,awake,12.66,-0.4614,0.0469,3.71,10.7542
5790,0.114,75.88,light,29.01,0.1273,0.0537,5.81,0.9547
5791,-0.1469,59.37,deep,45.81,-0.1494,0.0375,8.02,1.1858
5792,0.114,74.05,light,26.01,0.1129,0.0512,5.88,0.7688
5793,0.2604,73.37,light,38.33,0.2684,0.0531,4.79,3.7433
5794,-0.1068,74.24,light,36.01,-0.1058,0.0585,5.73,0.7304
5795,-1.389,58.82,deep,66.42,-1.3887,0.0527,4.14,96.5696
5796,0.2825,63.08,deep,49.57,0.2917,0.0552,8.62,4.4055
5797,-0.493,61.88,deep,59.49,-0.4943,0.0469,7.27,12.3269
5798,0.7299,86.9,awake,23.27,0.7437,0.0526,6.06,27.7921
5799,-0.6108,63.42,deep,58.04,-0.6032,0.038,4.84,18.2677
5800,0.272,79.66,awake,22.45,0.2846,0.056,8.64,4.2076
5801,-0.4324,59.71,deep,56.99,-0.4413,0.0501,8.43,9.8641
5802,0.0291,73.3,light,35.92,0.0417,0.0577,9.17,0.2535
5803,0.6626,60.1,deep,50.64,0.6579,0.0463,9.11,21.7457
5804,0.0381,59.31,deep,48.77,0.0397,0.0472,3.3,0.1904
5805,0.4911,79.8,awake,18.11,0.4925,0.0545,3.1,12.2782
5806,-0.2535,58.49,deep,38.45,-0.241,0.0487,7.05,3.0221
5807,1.0889,88.73,awake,23.36,1.0927,0.0505,3.37,59.8274
5808,0.4038,73.96,light,36.97,0.3995,0.0504,6.62,8.1078
5809,-1.1802,89.55,awake,13.25,-1.1787,0.043,3.28,69.5623
5810,-0.065,85.92,awake,12.53,-0.0609,0.0452,4.98,0.2873
5811,-0.8211,90.93,awake,23.02,-0.8186,0.0578,4.69,33.6721
5812,-0.2018,61.29,deep,49.83,-0.2109,0.0539,5.73,2.3689
5813,-0.2044,68.59,light,33.86,-0.1997,0.0519,9.38,2.1286
5814,-0.8632,87.98,awake,15.17,-0.8536,0.0517,6.73,36.5631
5815,-0.0653,70.57,light,47.52,-0.0655,0.045,8.7,0.316
5816,-0.5387,88.18,awake,17.15,-0.5362,0.0531,3.34,14.5158
5817,0.5444,75.83,light,40.37,0.555,0.045,3.14,15.5024
5818,0.2157,77.71,awake,16.76,0.216,0.045,3.33,2.4344
5819,0.7549,62.04,deep,54.85,0.752,0.0469,9.61,28.3886
5820,0.0087,90.34,awake,28.11,0.0047,0.0524,7.01,0.1384
5821,-0.2508,70.46,light,33.81,-0.2446,0.0454,9.34,3.0937
5822,-1.4064,91.26,awake,8.39,-1.399,0.0518,6.31,97.9971
5823,0.3839,82.62,awake,24.12,0.3912,0.0509,8.13,7.782
5824,1.6388,78.38,light,33.07,1.6491,0.041,7.34,136.055
5825,-0.2541,76.99,light,34.31,-0.2516,0.0483,7.18,3.281
5826,0.2227,58.87,deep,71.68,0.2162,0.0421,8.07,2.4254
5827,0.3859,61.49,deep,48.42,0.371,0.0532,9.4,7.0237
5828,-0.0459,60.04,deep,53.12,-0.0367,0.056,5.15,0.2238
5829,-0.7842,58.81,deep,48.13,-0.7834,0.0449,5.74,30.7872
5830,-0.081,58.36,deep,57.68,-0.0761,0.0449,8.81,0.3901
5831,-0.1156,59.07,deep,59.57,-0.122,0.0452,6.39,0.846
5832,0.6802,62.28,deep,51.17,0.6736,0.0416,9.44,22.776
5833,0.1762,62.87,deep,49.8,0.1787,0.0473,6.83,1.7079
5834,0.3037,60.88,deep,70.61,0.2998,0.0492,5.96,4.6151
5835,0.6655,59.44,deep,64.76,0.6588,0.0543,8.79,21.8485
5836,-0.8907,60.6,deep,62.71,-0.8871,0.0486,8.44,39.4646
5837,0.8605,60.77,deep,43.69,0.8526,0.0499,7.5,36.4689
5838,0.4143,77.82,light,38.11,0.4016,0.0537,3.1,8.2082
5839,0.6465,91.38,awake,11.57,0.6344,0.0503,7.92,20.2485
5840,0.972,76.17,light,37.84,0.9715,0.0538,5.36,47.3322
5841,-0.4061,72.75,light,33.42,-0.4068,0.0446,5.47,8.3746
5842,0.7104,80.19,light,37.17,0.7088,0.0514,8.82,25.2486
5843,0.1215,60.2,deep,52.54,0.1225,0.0514,3.27,0.8821
5844,-0.964,73.55,light,44.77,-0.9655,0.0582,8.45,46.779
5845,0.6356,58.93,deep,58.82,0.6349,0.0444,8.96,20.2516
5846,0.3749,73.89,light,40.02,0.3699,0.0496,6.73,6.9628
5847,0.0776,73.36,light,38.9,0.0685,0.0457,3.67,0.3392
5848,-0.4243,72.6,light,37.6,-0.4274,0.0387,5.63,9.2099
5849,-1.1199,58.84,deep,72.45,-1.106,0.0523,5.5,61.2938
5850,0.1271,57.76,deep,49.57,0.1333,0.0485,3.18,1.0055
5851,0.3718,85.18,awake,19.82,0.37,0.0552,9.46,6.9978
5852,-0.5178,58.34,deep,44.31,-0.5172,0.0325,6.66,13.4271
5853,0.2456,58.27,deep,54.01,0.2331,0.0514,5.08,2.848
5854,-0.0664,86.39,awake,20.37,-0.0636,0.0432,4.33,0.2954
5855,0.0476,61.78,deep,41.89,0.051,0.0535,5.17,0.273
5856,1.1814,78.76,awake,25.3,1.1809,0.0439,5.78,69.8174
5857,-0.1475,94.52,awake,25.04,-0.1404,0.0442,6.33,1.0831
5858,0.6559,85.94,awake,20.11,0.6585,0.0489,9.13,21.7983
5859,-1.302,61.14,deep,51.91,-1.3009,0.0437,3.47,84.7173
5860,0.2211,87.95,awake,21.43,0.2085,0.0426,3.41,2.2651
5861,0.1377,62.47,deep,61.54,0.1367,0.043,4.81,1.0276
5862,0.1058,56.35,deep,48.86,0.1084,0.06,8.94,0.768
5863,0.2483,70.69,light,47.41,0.2456,0.0486,9.22,3.1346
5864,-0.0946,60.18,deep,46.47,-0.1047,0.0531,9.23,0.6899
5865,0.7251,88.56,awake,13.49,0.7337,0.0575,5.93,27.0814
5866,0.7808,63.23,deep,54.05,0.7879,0.0465,4.81,31.146
5867,0.7131,78.41,awake,20.06,0.7096,0.0475,6.41,25.2917
5868,0.4767,85.14,awake,29.64,0.4795,0.0412,7.24,11.5827
5869,1.3721,72.43,light,30.78,1.3655,0.0569,9.89,93.3896
5870,-0.6351,61.96,deep,65.1,-0.6233,0.0474,3.22,19.5368
5871,-0.484,73.25,light,38.12,-0.4748,0.0407,4.04,11.3535
5872,0.9342,76.07,light,40.41,0.9307,0.042,7.2,43.4013
5873,-0.8869,89.55,awake,13.14,-0.8753,0.0491,4.07,38.4315
5874,-0.4304,86.05,awake,20.71,-0.4174,0.0478,5.91,8.8275
5875,0.2612,72.97,light,42.27,0.2704,0.0506,4.25,3.7827
5876,-0.1134,75.8,light,42.01,-0.1067,0.0533,9.05,0.711
5877,0.216,87.64,awake,23.58,0.2048,0.0491,9.54,2.2172
5878,1.2545,86.81,awake,21.33,1.2562,0.0432,6.51,78.9939
5879,0.7547,59.24,deep,61.5,0.7611,0.0417,8.6,29.0542
5880,0.2833,75.96,light,38.67,0.2861,0.0508,3.44,4.2221
5881,-0.0617,76.51,light,38.21,-0.0613,0.0423,3.61,0.2778
5882,-0.229,61.09,deep,69.6,-0.2186,0.0438,4.32,2.4843
5883,-1.5785,91.42,awake,29.71,-1.5735,0.0504,5.52,123.9219
5884,-0.2027,79.41,awake,15.41,-0.2016,0.0372,6.03,2.1014
5885,0.7201,72.28,light,25.5,0.7047,0.0488,7.19,24.9527
5886,0.0324,91.87,awake,16.85,0.0294,0.057,4.02,0.2058
5887,0.3782,78.75,light,38.2,0.3818,0.0477,9.13,7.4025
5888,-0.1459,74.21,light,37.13,-0.1544,0.048,8.64,1.3067
5889,-0.9082,75.81,light,29.46,-0.9162,0.046,3.72,42.0797
5890,0.3897,63.19,deep,57.21,0.3973,0.0527,5.26,8.0299
5891,-0.2079,74.48,light,31.91,-0.2072,0.0489,8.26,2.2653
5892,-0.1637,84.14,awake,20.13,-0.1794,0.0452,9.74,1.7108
5893,-1.3118,82.92,awake,13.69,-1.3063,0.0579,7.92,85.4912
5894,0.8217,78.44,light,41.52,0.8223,0.0518,5.52,33.9468
5895,0.3033,83.03,awake,19.31,0.2977,0.0545,3.91,4.5815
5896,0.4158,93.19,awake,17.0,0.4166,0.0439,8.77,8.7744
5897,2.0213,87.14,awake,23.19,2.0112,0.0541,7.25,202.394
5898,0.1716,72.98,light,25.65,0.1666,0.0478,3.53,1.5026
5899,-0.2857,79.03,awake,12.59,-0.2903,0.0399,3.49,4.2927
5900,0.2367,83.8,awake,22.72,0.2371,0.0436,4.96,2.905
